search_term,ad_id,page_name,page_id,status,platforms,display_format,ad_title,ad_copy_preview,caption,cta_text,link_url,start_date,stop_date,total_active_days,impressions,spend_lower,spend_upper,currency,page_likes,collation_count,categories,targeted_countries,page_profile_url,collected_at
Uniqlo Indonesia,1990162378574801,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Koleksi UNIQLO Spring/Summer 2026 hadir untuk menemani aktivitas sehari-hari.​

Mengutamakan desain yang praktis dan versatile, dengan pilihan warna yang beragam untuk memudahkan mix-and-match. Lengka",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/special-feature/lifewear-collection,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1445338460405210,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Prep meets play.​

Koleksi UNIQLO JW ANDERSON Spring/Summer 2026 menghadirkan gaya collegiate prep dalam palet warna ceria yang segar. Terinspirasi dari olahraga air khas Inggris, koleksi ini memaduka",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/men/special-collaboration/uniqlo-and-jw-anderson,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1439783081160849,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM",DCO,{{product.name}},"Modernity in Motion.​

Dengan desain dua arah hingga detail penutup yang presisi, Tas Serut koleksi UNIQLO : C dirancang untuk penggunaan sehari-hari dengan pendekatan yang modern dan fungsional.​

​
",uniqlo.com,Learn more,https://www.uniqlo.com/id/id/women/special-collaboration/uniqlo-c,2026-03-31,2026-04-02,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,3.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1262213232112765,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",CAROUSEL,UNIQLO Indonesia,UNIQLO Indonesia,play.google.com,Install now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-03-30,2026-04-01,2,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,1.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,775129402069471,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},"Temukan inspirasi gaya baru dengan outfit unisex! Yuk, eksplor di sini. | Temukan inspirasi gaya baru dengan outfit unisex! Yuk, eksplor di sini.",play.google.com,Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-03-21,2026-04-01,11,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,4409474245955368,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},"Temukan inspirasi gaya baru dengan outfit unisex! Yuk, eksplor di sini. | Temukan inspirasi gaya baru dengan outfit unisex! Yuk, eksplor di sini.",play.google.com,Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-03-21,2026-04-01,11,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1465365681977785,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",CAROUSEL,UNIQLO Indonesia,UNIQLO Indonesia,play.google.com,Install now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-03-20,2026-04-01,12,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,1.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,26605026345756782,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DPA,N/A,"UNIQLO Kids collection siap menemani anak menjelajah setiap aktivitas liburan.
 
Belanja UNIQLO Kids collection sekarang di UNIQLO App.
 
#UniqloIndonesia #UniqloLifeWear | UNIQLO Kids collection siap",uniqlo.com,Shop now,https://www.uniqlo.com/id/id/kids/tops,2026-03-06,2026-04-02,26,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,702600466181144,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksinya di UNIQLO Web or App!   

#UniqloIndonesia #UniqloLifeWear | Dapatkan koleksinya di UNIQLO Web or App!   

#UniqloIndonesia #UniqloLifeWear | Dapatkan koleksinya di UNIQLO Web or A",uniqlo.com,Shop now,https://www.uniqlo.com/id/id/men/sport-utility-wear,2026-02-24,2026-04-02,36,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1266870772289182,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DPA,N/A,"Celana UNIQLO nyaman & rapi untuk aktivitas harian.
Bahan berkualitas, fit pas, dan mudah dipadukan.
Beli sekarang di UNIQLO Web and App.

#UniqloIndonesia #UniqloLifeWear | Celana UNIQLO nyaman & rap",uniqlo.com,Shop now,https://www.uniqlo.com/id/id/women/bottoms/wide-pants,2026-02-24,2026-04-02,36,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,866193579754056,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksi terbaru UNIQLO. Belanja sekarang di UNIQLO App.

#UniqloIndonesia #UniqloLifeWear | Dapatkan koleksi terbaru UNIQLO. Belanja sekarang di UNIQLO App.

#UniqloIndonesia #UniqloLifeWear ",uniqlo.com,Shop now,https://www.uniqlo.com/id/id/feature/new/women,2026-02-24,2026-04-02,36,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,3121890988018139,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DPA,N/A,"Belanja koleksi kolaborasi UT di UNIQLO Web or App.

#UniqloIndonesia #UniqloLifeWear | Belanja koleksi kolaborasi UT di UNIQLO Web or App.

#UniqloIndonesia #UniqloLifeWear | Belanja koleksi kolabora",uniqlo.com,Shop now,https://www.uniqlo.com/id/id/special-feature/ut/lineup,2026-02-24,2026-04-02,36,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1958670584750040,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DPA,N/A,"Tetap nyaman tanpa banyak layer. UNIQLO Bratop menyatukan kenyamanan bra dan atasan dalam satu potong yang effortless, memberikan fit natural sekaligus dukungan yang pas untuk dipakai dari pagi sampai",uniqlo.com,Shop now,https://www.uniqlo.com/id/id/women/innerwear,2026-02-24,2026-04-02,36,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1715087182803100,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksi luaran UNIQLO. Belanja sekarang di UNIQLO Web or App.

#UniqloIndonesia #UniqloLifeWear | Dapatkan koleksi luaran UNIQLO. Belanja sekarang di UNIQLO Web or App.

#UniqloIndonesia #Uni",uniqlo.com,Shop now,https://www.uniqlo.com/id/id/women/outerwear,2026-02-24,2026-04-02,36,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,26296606839975371,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksi luaran UNIQLO. Belanja sekarang di UNIQLO Web or App.

#UniqloIndonesia #UniqloLifeWear | Dapatkan koleksi luaran UNIQLO. Belanja sekarang di UNIQLO Web or App.

#UniqloIndonesia #Uni",uniqlo.com,Shop now,https://www.uniqlo.com/id/id/women/outerwear,2026-02-20,2026-04-02,40,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,866419956361878,Uniqlo Indonesia,302580029860149,ACTIVE,INSTAGRAM,DPA,N/A,"Tetap nyaman tanpa banyak layer. UNIQLO Bratop menyatukan kenyamanan bra dan atasan dalam satu potong yang effortless, memberikan fit natural sekaligus dukungan yang pas untuk dipakai dari pagi sampai",uniqlo.com,Shop now,https://www.uniqlo.com/id/id/women/innerwear,2026-02-20,2026-04-02,40,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1387923719233968,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},"Ada beragam pilihan bahan, model, dan juga warna. Yuk, eksplor di app. | Ada beragam pilihan bahan, model, dan juga warna. Yuk, eksplor di app.",itunes.apple.com,Shop now,http://itunes.apple.com/app/id867569998,2026-02-11,2026-04-01,48,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,2.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,869924292529367,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},"Ada beragam pilihan bahan, model, dan juga warna. Yuk, eksplor di app. | Ada beragam pilihan bahan, model, dan juga warna. Yuk, eksplor di app.",play.google.com,Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-02-11,2026-04-01,48,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,2706949092984652,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},Dapatkan Welcome Coupon khusus untuk pengguna pertama. Download aplikasi UNIQLO di sini. | Dapatkan Welcome Coupon khusus untuk pengguna pertama. Download aplikasi UNIQLO di sini.,play.google.com,Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-02-11,2026-04-01,48,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,1.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,2443233389418472,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},Dapatkan Welcome Coupon khusus untuk pengguna pertama. Download aplikasi UNIQLO di sini. | Dapatkan Welcome Coupon khusus untuk pengguna pertama. Download aplikasi UNIQLO di sini.,itunes.apple.com,Shop now,http://itunes.apple.com/app/id867569998,2026-02-11,2026-04-01,48,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,1.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
Uniqlo Indonesia,1977173523155445,Uniqlo Indonesia,302580029860149,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},"Ada beragam pilihan bahan, model, dan juga warna. Yuk, download & eksplor di app. | Ada beragam pilihan bahan, model, dan juga warna. Yuk, download & eksplor di app. | Ada beragam pilihan bahan, model",play.google.com,Install now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-02-10,2026-04-01,49,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,327787.0,1.0,UNKNOWN,,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-02 20:10:10
flash sale,1868242320688535,VILTROX,1045682588901805,INACTIVE,INSTAGRAM,CAROUSEL,N/A,N/A,viltrox.com,Shop now,https://viltrox.com/?ref=mmwlemsu,2025-07-07,2025-07-12,5,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,175015.0,1.0,UNKNOWN,,https://www.facebook.com/viltrox.official/,2026-04-02 20:11:31
Nike Indonesia,2051001488792691,Vibes Tour,513980588475577,ACTIVE,"FACEBOOK, INSTAGRAM",CAROUSEL,Vibes Tour,Vibes Tour,instagram.com,Send message,https://www.instagram.com/,2026-03-10,2026-04-02,23,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,21.0,1.0,UNKNOWN,,https://www.facebook.com/61574105304623/,2026-04-02 20:08:59
Zara,1923509138558127,Vidio Original Series,107669911416634,ACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,"Menikahi Calon Suami Kakak, Akankah Bahagia? A dan Z: InsyaAllah Cinta di Vidio 💌","Zara tak pernah menyangka harus menikah dengan calon suami kakaknya sendiri💔 Di antara jarak usia dan rasa canggung, mungkinkah cinta benar-benar hadir? Saksikan kisahnya di A dan Z: InsyaAllah Cinta ",www.vidio.com,Subscribe,https://www.vidio.com/watch/9216950-express-ep-01-separuh-nyawa?utm_source=facebook&utm_medium=performance-marketing&utm_campaign=ua-asc&utm_content=adanz,2026-02-20,2026-04-01,39,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1023745.0,1.0,UNKNOWN,,https://www.facebook.com/vidiooriginals/,2026-04-02 20:10:42
diskon,2525633611164543,Vitagerd - Menjaga Kesehatan Pencernaan,110262002069499,ACTIVE,"FACEBOOK, INSTAGRAM",IMAGE,"ANDA TIDAK PERLU MERACIK REMPAH REMPAH LAGI, KARENA SEMUANYA SUDAH TERACIK DI MADU VITAGERD","🌟 PROMO SPESIAL MADU VITAGERD! 🌟
✅ Diskon pembelian 25% 
✅ Potongan Harga Hingga 150.000
✅ Potongan Ongkir Seluruh Indonesia
✅ Gratis Ongkir 100% untuk JABODETABEK
✅ Terbuat 100 % dari Bahan-bahan Ala",lambungvit.com,Book now,https://lambungvit.com/vitagerd_redakan-asamlambung_v1/,2025-11-23,2026-04-02,129,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,48263.0,2.0,UNKNOWN,,https://www.facebook.com/vitagerd.net/,2026-04-02 20:11:56
diskon,1557075595300377,Vitagerd - Menjaga Kesehatan Pencernaan,110262002069499,ACTIVE,"FACEBOOK, INSTAGRAM",IMAGE,"ANDA TIDAK PERLU MERACIK REMPAH REMPAH LAGI, KARENA SEMUANYA SUDAH TERACIK DI MADU VITAGERD","🌟 PROMO SPESIAL MADU VITAGERD! 🌟
✅ Diskon pembelian 25% 
✅ Potongan Harga Hingga 150.000
✅ Potongan Ongkir Seluruh Indonesia
✅ Gratis Ongkir 100% untuk JABODETABEK
✅ Terbuat 100 % dari Bahan-bahan Ala",lambungvit.com,Book now,https://lambungvit.com/vitagerd_redakan-asamlambung_v1/,2025-11-23,2026-04-02,129,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,48263.0,1.0,UNKNOWN,,https://www.facebook.com/vitagerd.net/,2026-04-02 20:11:56
flash sale,1457262671918711,Weekly Deal Hub,135358696323295,INACTIVE,"FACEBOOK, INSTAGRAM",IMAGE,HANDMADE POSITIVE POTATO,"💖 Need a little spud bud? Want the company of a cute and silly friend? Meet Positive Potato. This happy little spud is always there when you need a smile. ☺️

Get Yours Here >> https://weeklydealhub.c",weeklydealhub.com,Shop now,https://weeklydealhub.com/potato,2025-03-04,2026-03-06,367,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,6329.0,1.0,UNKNOWN,,https://www.facebook.com/weeklydealhub/,2026-04-02 20:11:31
flash sale,1342869957222138,Writeless AI,134964749693037,INACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",VIDEO,30% Off Writeless AI Today,"Use Code FLASH30 to get 30% off Writeless AI today.

Still banging out essays with ChatGPT? 🎓✍️ Let's kick it up a notch with Writeless - your new AI sidekick that's all about nailing those papers wit",writeless.ai,Learn more,https://writeless.ai/,2025-08-27,2025-10-06,40,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,33598.0,3.0,UNKNOWN,,https://www.facebook.com/61551165148478/,2026-04-02 20:11:31
Zara,459511933417684,X Parfum Club,2079468075622011,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,"Fırsatlar Kaçmaz! 3 al 2 öde yanında , Ekstra Hediye Parfüm Senin!","Fırsatlar Kaçmaz! 3 al 2 öde yanında , Ekstra Hediye Parfüm Senin!",xparfumclub.com,Shop now,https://xparfumclub.com/,2024-11-18,2025-12-17,394,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,679.0,1.0,UNKNOWN,,https://www.facebook.com/xparfumclubbb/,2026-04-02 20:10:42
Nike Indonesia,1244676513835298,Yayasan Berbakti Semangat Indonesia,101077676255512,INACTIVE,FACEBOOK,VIDEO,TIM YBSI & KADIN MENGUNJUNGI KANTOR PRODUSEN NIKE,"YBSI, alongside the Chairman of the Indonesian Chamber of Commerce and Industry, Anindya Bakrie, continued their working visit in Washington DC with a visit to the headquarters of Nike, a global leade",N/A,No button,N/A,2025-05-21,2025-05-27,6,50K-60K,N/A,N/A,IDR,4711.0,1.0,POLITICAL,,https://www.facebook.com/yayasanberbakti/,2026-04-02 20:08:59
Nike Indonesia,1368313197635441,Yayasan Berbakti Semangat Indonesia,101077676255512,INACTIVE,FACEBOOK,VIDEO,N/A,"After an extensive journey spanning Jerusalem, Mecca, and the United States, Erwin Aksa, Chair of the Board of Trustees at YBSI, shared important reflections on the increasingly complex dynamics of gl",www.facebook.com,Learn more,https://www.facebook.com/yayasanberbakti,2025-05-05,2025-05-08,3,50K-60K,N/A,N/A,IDR,4711.0,1.0,POLITICAL,,https://www.facebook.com/yayasanberbakti/,2026-04-02 20:08:59
diskon,1248121900834872,ZALORA,281687248552043,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",DPA,{{product.brand}}{{product.name}},"Belanja fashion pria dan wanita di Zalora. Baju, celana, rok, sepatu, tas dan produk fashion lainnya. Extra diskon 25% + cashback 5% pembelian pertama.

✔️ Produk original
✔️ Gratis ongkir ke kota-kot",Zalora.co.id,Shop now,https://www.zalora.co.id/,2026-03-10,2026-04-01,22,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,7880928.0,,UNKNOWN,,https://www.facebook.com/ZALORAIndonesia/,2026-04-02 20:11:56
diskon,2047667189351122,ZALORA,281687248552043,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DPA,{{product.brand}}{{product.name}},"Belanja fashion pria dan wanita di Zalora. Baju, celana, rok, sepatu, tas dan produk fashion lainnya. Extra diskon 25% + cashback 5% pembelian pertama.
✔️ Produk original
✔️ Gratis ongkir ke kota-kota",zalora.co.id,Shop now,http://www.zalora.co.id/,2026-01-13,2026-04-01,77,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,7880928.0,,UNKNOWN,,https://www.facebook.com/ZALORAIndonesia/,2026-04-02 20:11:56
Zara,674095135638666,Zara Jensen,851648278022068,INACTIVE,"FACEBOOK, INSTAGRAM",IMAGE,read more article on adult hotel,read more article on adult hotel,CouponRadar.com,Learn more,https://resultsfordeals.com/p/discover-the-ultimate-guide-to-adult-only-hotels-for-your-next-getaway-223456.webm?cpc=&campaign_id={{campaign.id}}&arb_ad_id=1869593&utm_source=fb&short_name=fbk&ad_name={{ad.name}}&network=facebook&uid=&section_id={{adset.id}}&ad_id={{ad.id}}&arb_direct=on&utm_campaign=arb-382138&section_name={{adset.name}}&campaign_name={{campaign.name}}&arb_campaign_id=382138&utm_medium=1664,2025-12-06,2026-02-13,69,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,8020.0,1.0,UNKNOWN,,https://www.facebook.com/61581428961354/,2026-04-02 20:10:42
flash sale,1165308585335638,Zeelool,139828306726894,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DPA,{{product.name}},"💯💯24 hours flash sale!! Don't miss it‼‼
down to $7 | 💯💯24 hours flash sale!! Don't miss it‼‼
down to $7 | 💯💯24 hours flash sale!! Don't miss it‼‼
down to $7",zeelool.com,Shop now,https://www.zeelool.com/?utm_source=fb1&utm_medium=sy-lksp,2025-03-17,2025-07-08,113,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1099387.0,,UNKNOWN,,https://www.facebook.com/zeelooloptical/,2026-04-02 20:11:31
flash sale,903919878485747,Zeelool,139828306726894,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DPA,{{product.name}},"💯💯24 hours flash sale!! Don't miss it‼‼
down to $7 | 💯💯24 hours flash sale!! Don't miss it‼‼
down to $7 | 💯💯24 hours flash sale!! Don't miss it‼‼
down to $7",zeelool.com,Shop now,https://www.zeelool.com/?utm_source=fb1&utm_medium=sy-lksp,2025-02-17,2025-04-10,51,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1099387.0,,UNKNOWN,,https://www.facebook.com/zeelooloptical/,2026-04-02 20:11:31
diskon,1568628231054002,agoda,159632516873,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",IMAGE,Diskon khusus aplikasi,"Cari dan pesan diskon khusus aplikasi, lebih hemat untuk perjalanan berikutnya",agoda.com,Book now,https://www.agoda.com/,2026-01-29,2026-04-02,62,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,4071856.0,1.0,UNKNOWN,,https://www.facebook.com/agoda/,2026-04-02 20:11:56
diskon,767160406428000,agoda,159632516873,ACTIVE,"FACEBOOK, INSTAGRAM",DPA,"{{hotel.name}}, {{hotel.city}}",Lihat Dunia Lebih Mudah | Lihat Dunia Lebih Mudah | Lihat Dunia Lebih Mudah,agoda.com,Book now,http://www.agoda.com/,2026-01-28,2026-04-02,63,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,4071856.0,,UNKNOWN,,https://www.facebook.com/agoda/,2026-04-02 20:11:56
