search_term,ad_id,page_id,page_name,page_category,page_verified,ig_username,ig_followers,page_likes,status,platforms,display_format,ad_title,ad_copy_preview,cta_text,link_url,start_date,stop_date,total_active_days,impressions,spend_lower,spend_upper,currency,eu_reach,gender_audience,age_audience,categories,targeted_countries,total_ads_found,ad_library_url,page_profile_url,collected_at
Uniqlo Indonesia,'4245654905674596,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172301,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},{{product.brand}},Install now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-03-22,2026-04-02,11,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=4245654905674596,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1441304004132471,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",CAROUSEL,UNIQLO Indonesia,"Menampilkan karakter ikonik dari Disney, Pixar, Star Wars, dan Marvel. Lihat di sini.",Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-03-21,2026-04-02,12,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1441304004132471,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'775129402069471,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},{{product.brand}},Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-03-21,2026-04-02,12,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=775129402069471,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'4409474245955368,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},{{product.brand}},Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-03-21,2026-04-02,12,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=4409474245955368,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1268278428629901,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172300,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",CAROUSEL,UNIQLO Indonesia,"Menampilkan karakter ikonik dari Disney, Pixar, Star Wars, dan Marvel. Lihat di sini.",Shop now,http://itunes.apple.com/app/id867569998,2026-03-21,2026-04-02,12,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1268278428629901,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1465365681977785,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",CAROUSEL,UNIQLO Indonesia,"Ada beragam pilihan bahan, model, dan juga warna. Yuk, download & eksplor di app.",Install now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-03-20,2026-04-02,13,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1465365681977785,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1290286126380397,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",CAROUSEL,UNIQLO Indonesia,"Menampilkan t-shirt dengan gambar asli dari video game. Yuk, eksplor di sini.",Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-03-19,2026-04-02,14,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1290286126380397,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1267948248859236,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Belanja koleksi Shirt dan Workwear di UNIQLO Web and App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/men/shirts-and-polo-shirts/formal-shirts,2026-03-19,2026-04-02,14,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1267948248859236,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'2812985762235624,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172301,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Belanja koleksi Shirt dan Workwear di UNIQLO Web and App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/men/shirts-and-polo-shirts/formal-shirts,2026-03-18,2026-04-02,15,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=2812985762235624,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'3376695289158936,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Belanja koleksi Modest Wear di UNIQLO App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/women/modest-wear,2026-03-10,2026-04-02,23,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=3376695289158936,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'922276403860261,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Belanja koleksi Modest Wear di UNIQLO App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/women/modest-wear,2026-03-10,2026-04-02,23,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=922276403860261,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'26605026345756782,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"UNIQLO Kids collection siap menemani anak menjelajah setiap aktivitas liburan.
 
Belanja UNIQLO Kids collection sekarang di UNIQLO App.
 
#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/kids/tops,2026-03-06,2026-04-02,27,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=26605026345756782,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'777442835433624,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172301,327803,ACTIVE,INSTAGRAM,DPA,N/A,"UNIQLO Kids collection siap menemani anak menjelajah setiap aktivitas liburan.
 
Belanja UNIQLO Kids collection sekarang di UNIQLO App.
 
#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/kids/tops,2026-03-06,2026-04-02,27,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=777442835433624,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1254512590109379,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksinya di UNIQLO App!   

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/special-feature/lifewear-collection/women,2026-02-24,2026-04-02,37,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1254512590109379,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'951012860690038,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Belanja koleksi Linen di UNIQLO App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/women/linen,2026-02-24,2026-04-02,37,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=951012860690038,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'702600466181144,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksinya di UNIQLO Web or App!   

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/men/sport-utility-wear,2026-02-24,2026-04-02,37,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=702600466181144,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1266870772289182,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Celana UNIQLO nyaman & rapi untuk aktivitas harian.
Bahan berkualitas, fit pas, dan mudah dipadukan.
Beli sekarang di UNIQLO Web and App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/women/bottoms/wide-pants,2026-02-24,2026-04-02,37,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1266870772289182,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'3121890988018139,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Belanja koleksi kolaborasi UT di UNIQLO Web or App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/special-feature/ut/lineup,2026-02-24,2026-04-02,37,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=3121890988018139,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1958670584750040,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Tetap nyaman tanpa banyak layer. UNIQLO Bratop menyatukan kenyamanan bra dan atasan dalam satu potong yang effortless, memberikan fit natural sekaligus dukungan yang pas untuk dipakai dari pagi sampai malam.
 
Dapatkan koleksinya di UNIQLO App!
 
#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/women/innerwear,2026-02-24,2026-04-02,37,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1958670584750040,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'866193579754056,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksi terbaru UNIQLO. Belanja sekarang di UNIQLO App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/feature/new/women,2026-02-24,2026-04-02,37,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=866193579754056,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1715087182803100,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksi luaran UNIQLO. Belanja sekarang di UNIQLO Web or App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/women/outerwear,2026-02-24,2026-04-02,37,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1715087182803100,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'891532416920646,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksinya di UNIQLO App!   

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/special-feature/lifewear-collection/women,2026-02-20,2026-04-02,41,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=891532416920646,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'4278664899024999,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Belanja koleksi Linen di UNIQLO App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/women/linen,2026-02-20,2026-04-02,41,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=4278664899024999,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1404503188096947,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Belanja koleksi kolaborasi UT di UNIQLO Web or App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/special-feature/ut/lineup,2026-02-20,2026-04-02,41,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1404503188096947,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1859769434727635,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksinya di UNIQLO Web or App!   

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/men/sport-utility-wear,2026-02-20,2026-04-02,41,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1859769434727635,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1476962917125311,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Celana UNIQLO nyaman & rapi untuk aktivitas harian.
Bahan berkualitas, fit pas, dan mudah dipadukan.
Beli sekarang di UNIQLO Web and App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/women/bottoms/wide-pants,2026-02-20,2026-04-02,41,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1476962917125311,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'913575167697544,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksi terbaru UNIQLO. Belanja sekarang di UNIQLO App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/feature/new/women,2026-02-20,2026-04-02,41,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=913575167697544,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'26296606839975371,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Dapatkan koleksi luaran UNIQLO. Belanja sekarang di UNIQLO Web or App.

#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/women/outerwear,2026-02-20,2026-04-02,41,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=26296606839975371,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'866419956361878,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,INSTAGRAM,DPA,N/A,"Tetap nyaman tanpa banyak layer. UNIQLO Bratop menyatukan kenyamanan bra dan atasan dalam satu potong yang effortless, memberikan fit natural sekaligus dukungan yang pas untuk dipakai dari pagi sampai malam.
 
Dapatkan koleksinya di UNIQLO App!
 
#UniqloIndonesia #UniqloLifeWear",Shop now,https://www.uniqlo.com/id/id/women/innerwear,2026-02-20,2026-04-02,41,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=866419956361878,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'33862885850026337,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},{{product.brand}},Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-02-11,2026-04-02,50,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=33862885850026337,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1387809332624062,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},{{product.brand}},Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-02-11,2026-04-02,50,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1387809332624062,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'869924292529367,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},{{product.brand}},Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-02-11,2026-04-02,50,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=869924292529367,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1387923719233968,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},{{product.brand}},Shop now,http://itunes.apple.com/app/id867569998,2026-02-11,2026-04-02,50,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1387923719233968,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'2298938207277893,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},{{product.brand}},Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-02-11,2026-04-02,50,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=2298938207277893,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'2706949092984652,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},{{product.brand}},Shop now,http://play.google.com/store/apps/details?id=com.uniqlo.id.catalogue,2026-02-11,2026-04-02,50,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=2706949092984652,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'2443233389418472,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172302,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},{{product.brand}},Shop now,http://itunes.apple.com/app/id867569998,2026-02-11,2026-04-02,50,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=2443233389418472,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'978408758691699,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172301,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},{{product.brand}},Shop now,http://itunes.apple.com/app/id867569998,2026-02-11,2026-04-02,50,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=978408758691699,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
Uniqlo Indonesia,'1228734319447045,'302580029860149,Uniqlo Indonesia,Retail company,BLUE_VERIFIED,uniqloindonesia,2172301,327803,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},{{product.brand}},Shop now,http://itunes.apple.com/app/id867569998,2026-02-11,2026-04-02,50,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,606,https://www.facebook.com/ads/library/?id=1228734319447045,https://www.facebook.com/UniqloIndonesiaOfficial/,2026-04-03 05:31:40
